[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.886013 0.253975 -0.0122864 0.491829 116.944 117.76 1st prem=13.8726 ;2nd prem=14.5403]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.636341 0.293741 -0.258035 0.915127 109.091 126.236 1st prem=7.44349 ;2nd prem=21.4802]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.618397 0.122288 0.704985 0.681357 143.247 96.1366 1st prem=35.4076 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.571154 0.660878 -0.562174 -0.896746 100.099 137.576 1st prem=0.0813455 ;2nd prem=30.7647]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.6292 0.872616 0.670393 -0.690786 141.852 97.0818 1st prem=34.2657 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.614673 0.71923 -0.189554 -0.968193 111.225 123.814 1st prem=9.19036 ;2nd prem=19.4976]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.670858 0.748039 -0.0110082 -0.893462 116.986 117.717 1st prem=13.9072 ;2nd prem=14.5055]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0360729 0.16538 1.30685 2.22184 169.831 81.0883 1st prem=57.1726 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.640278 0.597369 -0.773025 -0.542343 94.3042 146.03 1st prem=0 ;2nd prem=37.6865]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.170324 0.850703 1.11265 -1.51728 160.754 85.6669 1st prem=49.741 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.915891 0.989013 0.418186 -0.0289139 132.086 104.26 1st prem=26.2696 ;2nd prem=3.48792]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.701315 0.0559404 0.790874 0.290023 146.769 93.8293 1st prem=38.2916 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.157445 0.936277 1.77078 -0.749469 193.644 71.1164 1st prem=76.6693 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.111179 0.268685 -0.245508 2.08158 109.479 125.79 1st prem=7.7605 ;2nd prem=21.1147]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.600299 0.139988 0.64403 0.778383 140.798 97.8085 1st prem=33.4029 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.577105 0.618183 -0.772507 -0.70901 94.318 146.009 1st prem=0 ;2nd prem=37.669]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.374615 0.155339 0.78519 1.16069 146.534 93.9803 1st prem=38.0986 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0962249 0.625141 -1.5287 -1.53141 76.1564 180.829 1st prem=0 ;2nd prem=66.1771]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.88168 0.388409 -0.383465 0.32374 105.289 130.795 1st prem=4.33036 ;2nd prem=25.2127]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.120609 0.42201 -1.81475 0.968027 70.2374 196.068 1st prem=0 ;2nd prem=78.6535]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.757744 0.329325 -0.356069 0.654243 106.108 129.785 1st prem=5.0009 ;2nd prem=24.3862]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.483261 0.100345 0.974124 0.710972 154.577 89.0899 1st prem=44.6841 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.457228 0.927763 1.12439 -0.548534 161.289 85.3828 1st prem=50.179 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.896084 0.341197 -0.253973 0.393623 109.217 126.091 1st prem=7.54615 ;2nd prem=21.3616]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.986297 0.517441 -0.165121 -0.018168 111.996 122.962 1st prem=9.82183 ;2nd prem=18.7995]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.801691 0.985168 0.661994 -0.0618719 141.516 97.3127 1st prem=33.9902 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.817804 0.195654 0.212388 0.597625 124.617 110.509 1st prem=20.1544 ;2nd prem=8.60413]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.85989 0.697897 -0.17668 -0.520276 111.631 123.364 1st prem=9.52253 ;2nd prem=19.1292]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.519639 0.0641499 1.05253 0.44881 158.043 87.136 1st prem=47.5219 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.850032 0.38786 -0.434309 0.36924 103.786 132.689 1st prem=3.09955 ;2nd prem=26.7638]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.126652 0.237434 0.160339 2.02655 122.796 112.148 1st prem=18.6634 ;2nd prem=9.94595]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.270821 0.53209 -1.58361 -0.323699 74.9828 183.659 1st prem=0 ;2nd prem=68.4944]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.788507 0.0250557 0.680843 0.108079 142.272 96.7953 1st prem=34.6095 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.418592 0.0663778 1.20662 0.534598 165.084 83.42 1st prem=53.2861 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.723563 0.194098 0.276783 0.755331 126.907 108.515 1st prem=22.0298 ;2nd prem=6.97111]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.225227 0.996307 1.72618 -0.0400583 191.217 72.0192 1st prem=74.6819 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0112613 0.717612 -0.605372 -2.93365 98.8838 139.267 1st prem=0 ;2nd prem=32.1494]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.637257 0.385083 -0.712404 0.627412 95.9351 143.548 1st prem=0 ;2nd prem=35.654]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.253426 0.915891 1.43088 -0.835441 175.894 78.2929 1st prem=62.137 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.817103 0.874874 0.449078 -0.449789 133.245 103.353 1st prem=27.2186 ;2nd prem=2.74532]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.635578 0.39671 -0.75851 0.575414 94.6921 145.432 1st prem=0 ;2nd prem=37.1967]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.947966 0.397046 -0.260868 0.197032 109.004 126.337 1st prem=7.37195 ;2nd prem=21.5631]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.420484 0.700308 -0.40434 -1.25268 104.669 131.569 1st prem=3.82288 ;2nd prem=25.8469]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.923276 0.228736 0.053225 0.396005 119.131 115.598 1st prem=15.6632 ;2nd prem=12.7703]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.40437 0.0558794 1.26358 0.462821 167.765 82.0866 1st prem=55.4815 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.702445 0.0509049 0.797838 0.264258 147.059 93.6447 1st prem=38.5285 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.367077 0.155614 0.791251 1.17401 146.785 93.8193 1st prem=38.3044 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.613575 0.16483 0.504035 0.850209 135.332 101.759 1st prem=28.9276 ;2nd prem=1.44016]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0477615 0.352702 -1.48338 1.97045 77.1389 178.526 1st prem=0 ;2nd prem=64.2914]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.38493 0.522996 -1.36741 -0.198958 79.7111 172.765 1st prem=0 ;2nd prem=59.5748]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.67748 0.189032 0.329844 0.818506 128.826 106.898 1st prem=23.6009 ;2nd prem=5.6477]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.18598 0.730644 -0.222523 -1.82064 110.193 124.974 1st prem=8.34511 ;2nd prem=20.4473]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.599109 0.659749 -0.54373 -0.853804 100.623 136.86 1st prem=0.510003 ;2nd prem=30.1786]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.45967 0.674306 -0.570868 -1.10842 99.8535 137.915 1st prem=0 ;2nd prem=31.042]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0069277 0.119907 2.30005 2.15737 224.915 61.2288 1st prem=102.272 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.826777 0.933683 0.564024 -0.249635 137.648 100.047 1st prem=30.8236 ;2nd prem=0.0384844]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.336436 0.240333 0.0895965 1.47332 120.363 114.415 1st prem=16.6718 ;2nd prem=11.8017]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.843776 0.632588 -0.392041 -0.431325 105.034 131.113 1st prem=4.1215 ;2nd prem=25.4728]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.335582 0.918241 1.28703 -0.726186 168.881 81.5441 1st prem=56.3952 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.895688 0.886135 0.3543 -0.307893 129.72 106.161 1st prem=24.333 ;2nd prem=5.04439]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.349101 0.549364 -1.38156 -0.442798 79.3926 173.458 1st prem=0 ;2nd prem=60.1423]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.00466933 0.499313 -3.27617 0.014135 46.4571 296.43 1st prem=0 ;2nd prem=160.823]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.847163 0.567705 -0.524621 -0.237691 101.168 136.123 1st prem=0.95649 ;2nd prem=29.5746]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.836116 0.0742821 0.534319 0.26922 136.496 100.891 1st prem=29.8808 ;2nd prem=0.72958]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.728904 0.658956 -0.430514 -0.668643 103.897 132.547 1st prem=3.19079 ;2nd prem=26.6473]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.682943 0.181768 0.363039 0.794286 130.041 105.899 1st prem=24.5959 ;2nd prem=4.82981]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.433149 0.554094 -1.21958 -0.431249 83.1147 165.69 1st prem=0 ;2nd prem=53.7825]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.710166 0.753227 0.0167759 -0.827183 117.909 116.796 1st prem=14.6628 ;2nd prem=13.7511]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.386639 0.809351 0.502263 -1.28385 135.264 101.81 1st prem=28.8721 ;2nd prem=1.48194]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.239845 0.350047 -0.993663 1.36681 88.5989 155.434 1st prem=0 ;2nd prem=45.3854]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.821589 0.478591 -0.621258 0.0840763 98.4405 139.894 1st prem=0 ;2nd prem=32.6628]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.358898 0.466079 -1.39919 0.302815 78.9977 174.325 1st prem=0 ;2nd prem=60.8522]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.493484 0.0846889 1.02417 0.602994 156.781 87.8377 1st prem=46.4883 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.630024 0.51912 -0.954318 -0.1152 89.5904 153.714 1st prem=0 ;2nd prem=43.9771]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.330851 0.795984 0.423774 -1.42569 132.295 104.095 1st prem=26.4406 ;2nd prem=3.35311]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.187506 0.688803 -0.686345 -1.69612 96.6448 142.494 1st prem=0 ;2nd prem=34.7909]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.547411 0.213782 0.247663 1.06947 125.866 109.412 1st prem=21.1775 ;2nd prem=7.70588]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.999176 0.255745 -0.00146539 0.0405775 117.302 117.4 1st prem=14.1661 ;2nd prem=14.2457]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.248787 0.677938 -0.729704 -1.49995 95.4668 144.252 1st prem=0 ;2nd prem=36.2305]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.575365 0.599597 -0.852184 -0.615859 92.2162 149.337 1st prem=0 ;2nd prem=40.3936]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0645161 0.495804 -2.34049 0.0617238 60.5325 227.502 1st prem=0 ;2nd prem=104.39]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.906705 0.510727 -0.441574 -0.0298079 103.573 132.962 1st prem=2.92511 ;2nd prem=26.9873]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.836543 0.00143437 0.597433 0.00538446 138.955 99.1061 1st prem=31.8936 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.911283 0.973479 0.42508 -0.0714956 132.344 104.057 1st prem=26.4806 ;2nd prem=3.32165]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.895657 0.851222 0.278852 -0.377673 126.981 108.451 1st prem=22.0906 ;2nd prem=6.91914]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.173284 0.0756859 1.66459 0.857205 187.914 73.2849 1st prem=71.9782 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.957305 0.461837 -0.286958 0.0701589 108.203 127.273 1st prem=6.71579 ;2nd prem=22.3292]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.253578 0.201788 0.494168 1.58113 134.955 102.043 1st prem=28.6188 ;2nd prem=1.67302]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.167425 0.997406 1.89037 -0.0308139 200.306 68.7511 1st prem=82.1238 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.353801 0.165288 0.731556 1.24212 144.328 95.4168 1st prem=36.2923 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.330363 0.811304 0.559211 -1.37928 137.461 100.183 1st prem=30.6703 ;2nd prem=0.15007]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.615375 0.436781 -0.908693 0.381212 90.754 151.743 1st prem=0 ;2nd prem=42.3635]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.849116 0.749596 -0.00145315 -0.57194 117.303 117.399 1st prem=14.1664 ;2nd prem=14.2454]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.83459 0.12418 0.427409 0.423027 132.431 103.989 1st prem=26.552 ;2nd prem=3.26553]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.410138 0.221992 0.233744 1.31449 125.372 109.844 1st prem=20.7726 ;2nd prem=8.05924]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.874569 0.861049 0.332639 -0.396737 128.928 106.814 1st prem=23.6843 ;2nd prem=5.57855]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.943602 0.446547 -0.3217 0.112299 107.145 128.53 1st prem=5.84954 ;2nd prem=23.3582]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.556352 0.259102 -0.0618987 1.08115 115.314 119.424 1st prem=12.5384 ;2nd prem=15.9028]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.889828 0.774499 0.0740811 -0.477458 119.836 114.918 1st prem=16.2403 ;2nd prem=12.2136]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.309122 0.0820643 1.3331 0.75556 171.097 80.4883 1st prem=58.2091 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.304086 0.501389 -1.54295 -0.0134623 75.8499 181.559 1st prem=0 ;2nd prem=66.7753]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.361888 0.79577 0.404399 -1.36722 131.572 104.668 1st prem=25.8487 ;2nd prem=3.82143]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.830378 0.070864 0.550266 0.262594 137.113 100.437 1st prem=30.386 ;2nd prem=0.357847]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.757195 0.651875 -0.431251 -0.608517 103.876 132.575 1st prem=3.17308 ;2nd prem=26.6699]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0753807 0.0773034 2.01087 1.06152 207.251 66.4474 1st prem=87.8094 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.968505 0.961028 0.245442 -0.061332 125.787 109.481 1st prem=21.1128 ;2nd prem=7.76217]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.414502 0.973235 1.30844 -0.222135 169.907 81.0518 1st prem=57.2352 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.402203 0.711447 -0.323745 -1.31026 107.083 128.604 1st prem=5.79881 ;2nd prem=23.4191]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.760338 0.888485 0.565863 -0.477266 137.72 99.995 1st prem=30.8823 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.565813 0.189856 0.393774 0.99193 131.177 104.983 1st prem=25.5254 ;2nd prem=4.07936]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.325571 0.466689 -1.46542 0.311269 77.5317 177.621 1st prem=0 ;2nd prem=63.5509]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.183172 0.760277 0.11889 -1.83862 121.364 113.47 1st prem=17.4917 ;2nd prem=11.0287]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.911252 0.125675 0.303557 0.306144 127.872 107.696 1st prem=22.8196 ;2nd prem=6.30084]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0384533 0.457442 -2.46204 0.674505 58.4867 235.46 1st prem=0 ;2nd prem=110.905]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.751427 0.647908 -0.452377 -0.605737 103.257 133.369 1st prem=2.6664 ;2nd prem=27.3205]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.829737 0.55092 -0.579972 -0.192158 99.5967 138.27 1st prem=0 ;2nd prem=31.3331]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.446181 0.507187 -1.26916 -0.0573518 81.9572 168.03 1st prem=0 ;2nd prem=55.6984]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.813623 0.736106 -0.0559966 -0.639828 115.507 119.225 1st prem=12.6961 ;2nd prem=15.7397]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0132756 0.838252 1.54798 -2.49949 181.818 75.7423 1st prem=66.9866 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.522263 0.108493 0.885077 0.718196 150.733 91.3623 1st prem=41.5364 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.590594 0.454573 -0.98476 0.288965 88.8223 155.043 1st prem=0 ;2nd prem=45.0654]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.333689 0.57741 -1.30976 -0.692538 81.0214 169.971 1st prem=0 ;2nd prem=57.2873]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.819819 0.822077 0.275812 -0.566809 126.872 108.544 1st prem=22.0012 ;2nd prem=6.99553]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.177129 0.875301 1.31812 -1.31313 170.373 80.8302 1st prem=57.6165 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.443434 0.393353 -0.999549 0.792031 88.4515 155.693 1st prem=0 ;2nd prem=45.5975]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.154088 0.819178 0.814418 -1.75419 147.75 93.2065 1st prem=39.0945 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.145726 0.210089 0.487027 1.90128 134.683 102.25 1st prem=28.3959 ;2nd prem=1.84192]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.356914 0.980163 1.42432 -0.178451 175.568 78.4383 1st prem=61.87 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.168859 0.17893 0.814518 1.70116 147.754 93.2039 1st prem=39.0979 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.665761 0.417493 -0.783508 0.446949 94.025 146.464 1st prem=0 ;2nd prem=38.0415]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.736106 0.92758 0.70314 -0.344029 143.172 96.1868 1st prem=35.3464 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.805353 0.633198 -0.440696 -0.488607 103.598 132.929 1st prem=2.94618 ;2nd prem=26.9603]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.812464 0.647237 -0.387818 -0.514748 105.16 130.956 1st prem=4.22429 ;2nd prem=25.3447]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.442824 0.40379 -1.05019 0.725439 87.1936 157.939 1st prem=0 ;2nd prem=47.4365]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.23487 0.82757 0.79717 -1.50398 147.031 93.6624 1st prem=38.5058 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.607654 0.645192 -0.610821 -0.789428 98.7315 139.482 1st prem=0 ;2nd prem=32.3252]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.742607 0.290567 -0.194518 0.746552 111.069 123.988 1st prem=9.06258 ;2nd prem=19.6401]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.215308 0.966887 1.71474 -0.361994 190.599 72.2526 1st prem=74.1762 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.939085 0.429365 -0.320192 0.152235 107.19 128.475 1st prem=5.88695 ;2nd prem=23.3133]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.975616 0.0721152 0.199778 0.097272 124.173 110.904 1st prem=19.7912 ;2nd prem=8.9274]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.717032 0.0584429 0.761264 0.292824 145.545 94.6184 1st prem=37.2894 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.466872 0.659841 -0.662393 -1.04146 97.3018 141.532 1st prem=0 ;2nd prem=34.0032]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.177465 0.78161 0.366901 -1.823 130.184 105.784 1st prem=24.7122 ;2nd prem=4.73515]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.657765 0.984832 0.911168 -0.0870995 151.849 90.6905 1st prem=42.4505 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.574206 0.283303 -0.218808 1.03037 110.309 124.843 1st prem=8.43996 ;2nd prem=20.3399]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.657247 0.732292 -0.101729 -0.910518 114.023 120.777 1st prem=11.4808 ;2nd prem=17.0105]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.314737 0.450667 -1.44807 0.463809 77.913 176.752 1st prem=0 ;2nd prem=62.8391]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.974548 0.363353 -0.148398 0.171877 112.527 122.382 1st prem=10.2566 ;2nd prem=18.3245]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.549577 0.731285 -0.12837 -1.08662 113.167 121.69 1st prem=10.7799 ;2nd prem=17.7585]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.07004 0.587207 -1.96836 -1.20123 67.2512 204.774 1st prem=0 ;2nd prem=85.7815]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.380078 0.6339 -0.927046 -1.03699 90.2842 152.533 1st prem=0 ;2nd prem=43.01]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.478439 0.116642 0.902507 0.812365 151.478 90.913 1st prem=42.1463 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.21717 0.777947 0.305303 -1.72074 127.935 107.643 1st prem=22.8713 ;2nd prem=6.25731]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.28544 0.363048 -1.03254 1.20055 87.6301 157.152 1st prem=0 ;2nd prem=46.7924]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.32139 0.39787 -1.207 0.901861 83.411 165.102 1st prem=0 ;2nd prem=53.3006]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.239204 0.226997 0.243617 1.67378 125.722 109.537 1st prem=21.0596 ;2nd prem=7.80847]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.0559404 0.70922 -0.608612 -2.32304 98.7932 139.395 1st prem=0 ;2nd prem=32.2539]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.277779 0.640858 -1.01358 -1.23875 88.1011 156.312 1st prem=0 ;2nd prem=46.1045]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.883999 0.0417798 0.479574 0.128867 134.399 102.465 1st prem=28.1637 ;2nd prem=2.01857]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.753868 0.0195624 0.746044 0.0921638 144.92 95.0266 1st prem=36.7775 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.641102 0.147099 0.568056 0.752625 137.805 99.933 1st prem=30.9522 ;2nd prem=0]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.138096 0.27607 -0.324497 1.96324 107.06 128.632 1st prem=5.78017 ;2nd prem=23.4415]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.114566 0.58562 -1.78761 -1.06661 70.7787 194.568 1st prem=0 ;2nd prem=77.4259]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.48204 0.557024 -1.13136 -0.423643 85.2146 161.607 1st prem=0 ;2nd prem=50.4396]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.460555 0.600391 -1.00563 -0.73441 88.2996 155.961 1st prem=0 ;2nd prem=45.8169]
[Antithetic Variates][U1-U2-Z1-Z2-S1-S2]:[0.422102 0.355846 -0.810496 1.0335 93.31 147.586 1st prem=0 ;2nd prem=38.9604]
